Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Gross Margin (%),Profit per Unit,Ship Days
107,US-2021-168368-CHO-SCR-58000,2024-02-11,2026-08-08,Second Class,168368,United States,Columbia,Missouri,65203,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,909
108,US-2021-168368-CHO-TRI-54000,2024-02-11,2026-08-08,Second Class,168368,United States,Columbia,Missouri,65203,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,909
109,US-2021-127614-CHO-SCR-58000,2024-02-11,2026-08-08,Standard Class,127614,United States,Chesapeake,Virginia,23320,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,909
110,US-2021-110674-CHO-SCR-58000,2024-02-12,2026-08-11,Standard Class,110674,United States,Concord,California,94521,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2.5,911
111,US-2021-121762-CHO-FUD-51000,2024-02-14,2026-08-11,Standard Class,121762,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2.4,909
112,US-2021-107706-CHO-MIL-31000,2024-02-14,2026-08-12,Second Class,107706,United States,Houston,Texas,77095,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,910
113,US-2021-121762-CHO-SCR-58000,2024-02-14,2026-08-11,Standard Class,121762,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2.5,909
114,US-2021-121762-CHO-SCR-58000,2024-02-14,2026-08-11,Standard Class,121762,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,909
115,US-2021-165568-CHO-SCR-58000,2024-02-15,2026-08-12,Standard Class,165568,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44444444444444,2.5,909
116,US-2021-122567-CHO-FUD-51000,2024-02-16,2026-08-14,Standard Class,122567,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2.4,910
117,US-2021-122567-CHO-TRI-54000,2024-02-16,2026-08-14,Standard Class,122567,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,910
118,US-2021-154165-CHO-MIL-31000,2024-02-17,2026-08-17,Standard Class,154165,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,45.5,14,29.54,15.96,64.92307692307692,2.11,912
119,US-2021-165589-CHO-TRI-54000,2024-02-18,2026-08-11,Same Day,165589,United States,Lubbock,Texas,79424,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,65.33333333333333,2.45,905
120,US-2021-152905-CHO-FUD-51000,2024-02-18,2026-08-17,Standard Class,152905,United States,Arlington,Texas,76017,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2.4,911
121,US-2021-109491-CHO-MIL-31000,2024-02-20,2026-08-19,Standard Class,109491,United States,Richmond,Indiana,47374,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2.11,911
122,US-2021-164903-CHO-SCR-58000,2024-02-20,2026-08-17,Standard Class,164903,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2.5,909
123,US-2021-109491-CHO-MIL-31000,2024-02-20,2026-08-19,Standard Class,109491,United States,Richmond,Indiana,47374,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,911
124,US-2021-165540-CHO-TRI-54000,2024-02-21,2026-08-18,Standard Class,165540,United States,Woodstock,Illinois,60098,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,65.33333333333333,2.45,909
125,US-2021-133354-CHO-NUT-13000,2024-02-22,2026-08-17,First Class,133354,United States,Moreno Valley,California,92553,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,907
126,US-2021-103744-CHO-SCR-58000,2024-02-23,2026-08-20,Standard Class,103744,United States,El Paso,Texas,79907,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,909
127,US-2021-103744-OTH-GUM-21000,2024-02-23,2026-08-20,Standard Class,103744,United States,El Paso,Texas,79907,Other,Interior,OTH-GUM-21000,Wonka Gum,3.75,3,1.95,1.8,52.0,0.65,909
128,US-2021-137680-CHO-FUD-51000,2024-02-24,2026-08-23,Standard Class,137680,United States,Medford,Oregon,97504,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2.4,911
129,US-2021-137680-CHO-MIL-31000,2024-02-24,2026-08-23,Standard Class,137680,United States,Medford,Oregon,97504,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2.11,911
130,US-2021-156545-CHO-FUD-51000,2024-02-27,2026-08-24,First Class,156545,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,66.66666666666666,2.4,909
131,US-2021-113880-CHO-NUT-13000,2024-03-01,2026-08-26,Standard Class,113880,United States,Elmhurst,Illinois,60126,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,71.34670487106017,2.4899999999999998,908
132,US-2021-131009-CHO-SCR-58000,2024-03-01,2026-08-26,Standard Class,131009,United States,El Paso,Texas,79907,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,69.44444444444444,2.5,908
133,US-2021-104269-CHO-SCR-58000,2024-03-01,2026-08-27,Second Class,104269,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2.5,909
134,US-2021-131009-CHO-TRI-54000,2024-03-01,2026-08-26,Standard Class,131009,United States,El Paso,Texas,79907,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,65.33333333333333,2.4499999999999997,908
135,US-2021-168312-CHO-SCR-58000,2024-03-01,2026-08-28,Standard Class,168312,United States,Houston,Texas,77036,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,910
136,US-2021-131009-CHO-FUD-51000,2024-03-01,2026-08-26,Standard Class,131009,United States,El Paso,Texas,79907,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,66.66666666666666,2.4,908
137,US-2021-113880-OTH-LIC-15000,2024-03-01,2026-08-26,Standard Class,113880,United States,Elmhurst,Illinois,60126,Other,Interior,OTH-LIC-15000,Lickable Wallpaper,60.0,3,30.0,30.0,50.0,10.0,908
138,US-2021-131009-CHO-TRI-54000,2024-03-01,2026-08-26,Standard Class,131009,United States,El Paso,Texas,79907,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,908
139,US-2021-168312-CHO-SCR-58000,2024-03-01,2026-08-28,Standard Class,168312,United States,Houston,Texas,77036,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,910
140,US-2021-143707-CHO-SCR-58000,2024-03-01,2026-08-26,Standard Class,143707,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,908
141,US-2021-107524-CHO-MIL-31000,2024-03-02,2026-08-29,Standard Class,107524,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2.11,910
142,US-2021-111157-CHO-TRI-54000,2024-03-02,2026-08-27,Standard Class,111157,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,65.33333333333334,2.45,908
143,US-2021-107524-CHO-NUT-13000,2024-03-02,2026-08-29,Standard Class,107524,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,71.34670487106017,2.4899999999999998,910
144,US-2021-111157-CHO-MIL-31000,2024-03-02,2026-08-27,Standard Class,111157,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,908
145,US-2021-127978-CHO-TRI-54000,2024-03-03,2026-08-29,Standard Class,127978,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,65.33333333333333,2.45,909
146,US-2021-105648-CHO-MIL-31000,2024-03-03,2026-08-28,Standard Class,105648,United States,San Diego,California,92037,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,908
147,US-2021-130421-CHO-NUT-13000,2024-03-03,2026-08-28,Standard Class,130421,United States,Houston,Texas,77095,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,908
148,US-2021-155852-CHO-FUD-51000,2024-03-03,2026-08-28,Second Class,155852,United States,Wilmington,North Carolina,28403,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,66.66666666666666,2.4,908
149,US-2021-127964-CHO-SCR-58000,2024-03-03,2026-08-29,Standard Class,127964,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44444444444444,2.5,909
150,US-2021-127964-CHO-SCR-58000,2024-03-03,2026-08-29,Standard Class,127964,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,909
151,US-2021-127978-CHO-SCR-58000,2024-03-03,2026-08-29,Standard Class,127978,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,909
152,US-2021-127978-CHO-NUT-13000,2024-03-03,2026-08-29,Standard Class,127978,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8.0,71.34670487106017,2.49,909
153,US-2021-127964-CHO-MIL-31000,2024-03-03,2026-08-29,Standard Class,127964,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,64.92307692307692,2.11,909
154,US-2021-117016-CHO-NUT-13000,2024-03-04,2026-08-30,Standard Class,117016,United States,Margate,Florida,33063,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,909
155,US-2021-116239-CHO-FUD-51000,2024-03-04,2026-08-25,Same Day,116239,United States,Columbia,South Carolina,29203,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,66.66666666666666,2.4,904
156,US-2021-169061-CHO-TRI-54000,2024-03-05,2026-08-29,Second Class,169061,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,907
157,US-2021-169061-CHO-NUT-13000,2024-03-05,2026-08-29,Second Class,169061,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,71.34670487106017,2.4899999999999998,907
158,US-2021-169061-CHO-TRI-54000,2024-03-05,2026-08-29,Second Class,169061,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,907
159,US-2021-169061-CHO-NUT-13000,2024-03-05,2026-08-29,Second Class,169061,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2.49,907
160,US-2021-169061-CHO-TRI-54000,2024-03-05,2026-08-29,Second Class,169061,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,907
161,US-2021-104563-OTH-KAZ-38000,2024-03-07,2026-09-02,Standard Class,104563,United States,Seattle,Washington,98103,Other,Pacific,OTH-KAZ-38000,Kazookles,19.5,6,1.5,18.0,7.6923076923076925,0.25,909
162,US-2021-156587-CHO-NUT-13000,2024-03-07,2026-08-29,First Class,156587,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,71.34670487106017,2.49,905
163,US-2021-104563-CHO-NUT-13000,2024-03-07,2026-09-02,Standard Class,104563,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2.49,909
164,US-2021-104563-CHO-SCR-58000,2024-03-07,2026-09-02,Standard Class,104563,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44444444444444,2.5,909
165,US-2021-156587-CHO-FUD-51000,2024-03-07,2026-08-29,First Class,156587,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2.4,905
166,US-2021-131982-CHO-FUD-51000,2024-03-07,2026-09-01,Second Class,131982,United States,Des Moines,Washington,98198,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2.4,908
167,US-2021-104563-CHO-FUD-51000,2024-03-07,2026-09-02,Standard Class,104563,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,66.66666666666666,2.4,909
168,US-2021-156587-CHO-FUD-51000,2024-03-07,2026-08-29,First Class,156587,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2.4,905
169,US-2021-140116-CHO-FUD-51000,2024-03-10,2026-09-07,Standard Class,140116,United States,Denver,Colorado,80219,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,66.66666666666666,2.4,911
170,US-2021-100279-CHO-SCR-58000,2024-03-10,2026-09-04,Standard Class,100279,United States,Royal Oak,Michigan,48073,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2.5,908
171,US-2021-140116-CHO-NUT-13000,2024-03-10,2026-09-07,Standard Class,140116,United States,Denver,Colorado,80219,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,911
172,US-2021-166884-CHO-MIL-31000,2024-03-11,2026-09-06,Second Class,166884,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92307692307693,2.1100000000000003,909
173,US-2021-114790-CHO-TRI-54000,2024-03-11,2026-09-03,Second Class,114790,United States,Richmond,Kentucky,40475,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,906
174,US-2021-103338-CHO-SCR-58000,2024-03-11,2026-09-05,Standard Class,103338,United States,Roseville,California,95661,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,908
175,US-2021-166884-CHO-NUT-13000,2024-03-11,2026-09-06,Second Class,166884,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,71.34670487106017,2.4899999999999998,909
176,US-2021-114790-CHO-TRI-54000,2024-03-11,2026-09-03,Second Class,114790,United States,Richmond,Kentucky,40475,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,906
177,US-2021-158337-CHO-NUT-13000,2024-03-11,2026-09-04,Second Class,158337,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,48.86,14,34.86,14.0,71.34670487106017,2.4899999999999998,907
178,US-2021-114790-CHO-FUD-51000,2024-03-11,2026-09-03,Second Class,114790,United States,Richmond,Kentucky,40475,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2.4,906
179,US-2021-114790-CHO-NUT-13000,2024-03-11,2026-09-03,Second Class,114790,United States,Richmond,Kentucky,40475,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,906
180,CA-2021-139675-CHO-SCR-58000,2024-03-13,2026-09-08,Second Class,139675,Canada,Calgary,Alberta,T2C,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,69.44444444444444,2.5,909
181,CA-2021-139675-CHO-MIL-31000,2024-03-13,2026-09-08,Second Class,139675,Canada,Calgary,Alberta,T2C,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,64.92307692307692,2.11,909
182,US-2021-125521-CHO-FUD-51000,2024-03-14,2026-09-09,Standard Class,125521,United States,Chesapeake,Virginia,23320,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,66.66666666666666,2.4,909
183,US-2021-157623-CHO-FUD-51000,2024-03-14,2026-09-08,Standard Class,157623,United States,Huntington Beach,California,92646,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,66.66666666666666,2.4,908
184,US-2021-114510-CHO-NUT-13000,2024-03-14,2026-09-09,Standard Class,114510,United States,Logan,Utah,84321,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,71.34670487106017,2.49,909
185,US-2021-114510-CHO-NUT-13000,2024-03-14,2026-09-09,Standard Class,114510,United States,Logan,Utah,84321,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2.49,909
186,US-2021-100293-CHO-NUT-13000,2024-03-14,2026-09-08,Standard Class,100293,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,71.34670487106017,2.4899999999999998,908
187,US-2021-157623-CHO-NUT-13000,2024-03-14,2026-09-08,Standard Class,157623,United States,Huntington Beach,California,92646,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2.49,908
188,US-2021-152618-OTH-GUM-21000,2024-03-14,2026-09-07,First Class,152618,United States,Chicago,Illinois,60653,Other,Interior,OTH-GUM-21000,Wonka Gum,2.5,2,1.3,1.2,52.0,0.65,907
189,US-2021-114510-CHO-TRI-54000,2024-03-14,2026-09-09,Standard Class,114510,United States,Logan,Utah,84321,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,65.33333333333334,2.45,909
190,US-2021-114510-CHO-FUD-51000,2024-03-14,2026-09-09,Standard Class,114510,United States,Logan,Utah,84321,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2.4,909
191,US-2021-114510-CHO-MIL-31000,2024-03-14,2026-09-09,Standard Class,114510,United States,Logan,Utah,84321,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,39.0,12,25.32,13.68,64.92307692307693,2.11,909
192,US-2021-152618-OTH-FIZ-56000,2024-03-14,2026-09-07,First Class,152618,United States,Chicago,Illinois,60653,Sugar,Interior,OTH-FIZ-56000,Fizzy Lifting Drinks,7.5,2,4.5,3.0,60.0,2.25,907
193,US-2021-149958-CHO-SCR-58000,2024-03-15,2026-09-09,Standard Class,149958,United States,Tampa,Florida,33614,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,908
194,US-2021-149958-CHO-FUD-51000,2024-03-15,2026-09-09,Standard Class,149958,United States,Tampa,Florida,33614,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2.4,908
195,US-2021-149958-CHO-NUT-13000,2024-03-15,2026-09-09,Standard Class,149958,United States,Tampa,Florida,33614,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,71.34670487106017,2.49,908
196,US-2021-149958-CHO-TRI-54000,2024-03-15,2026-09-09,Standard Class,149958,United States,Tampa,Florida,33614,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,908
197,US-2021-149958-CHO-FUD-51000,2024-03-15,2026-09-09,Standard Class,149958,United States,Tampa,Florida,33614,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,66.66666666666666,2.4,908
198,US-2021-157609-CHO-MIL-31000,2024-03-16,2026-09-11,Second Class,157609,United States,Raleigh,North Carolina,27604,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2.11,909
199,US-2021-148838-OTH-GUM-21000,2024-03-17,2026-09-11,Standard Class,148838,United States,New York City,New York,10024,Other,Atlantic,OTH-GUM-21000,Wonka Gum,5.0,4,2.6,2.4,52.0,0.65,908
200,US-2021-148838-CHO-MIL-31000,2024-03-17,2026-09-11,Standard Class,148838,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,64.92307692307692,2.11,908
201,US-2021-148838-OTH-KAZ-38000,2024-03-17,2026-09-11,Standard Class,148838,United States,New York City,New York,10024,Other,Atlantic,OTH-KAZ-38000,Kazookles,9.75,3,0.75,9.0,7.6923076923076925,0.25,908
202,US-2021-118339-CHO-MIL-31000,2024-03-17,2026-09-14,Standard Class,118339,United States,Lakeville,Minnesota,55044,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2.11,911
203,US-2021-164763-CHO-SCR-58000,2024-03-17,2026-09-11,Standard Class,164763,United States,Jackson,Mississippi,39212,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,908
204,US-2021-158442-CHO-MIL-31000,2024-03-17,2026-09-07,Same Day,158442,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2.11,904
